ID	project	sample	group	experiment	run	ftp_path	forward	forward_md5	reverse	reverse_md5
200107_SEQ072_DP800007299TR_L01_SP1912230338	CNP0001930	RS15	Ross_Sea	CNX0373417	CNR0453514	ftp.cngb.org/pub/CNSA/data5/CNP0001930/CNS0410486/CNX0373417/CNR0453514/	200107_SEQ072_DP800007299TR_L01_SP1912230338_R1.fq.gz	200107_SEQ072_DP800007299TR_L01_SP1912230338_R1.fq.gz.md5	200107_SEQ072_DP800007299TR_L01_SP1912230338_R2.fq.gz	200107_SEQ072_DP800007299TR_L01_SP1912230338_R2.fq.gz.md5
200107_SEQ072_DP800007300TR_L01_SP1912230338	CNP0001930	RS15	Ross_Sea	CNX0373417	CNR0453515	ftp.cngb.org/pub/CNSA/data5/CNP0001930/CNS0410486/CNX0373417/CNR0453515/	200107_SEQ072_DP800007300TR_L01_SP1912230338_R1.fq.gz	200107_SEQ072_DP800007300TR_L01_SP1912230338_R1.fq.gz.md5	200107_SEQ072_DP800007300TR_L01_SP1912230338_R2.fq.gz	200107_SEQ072_DP800007300TR_L01_SP1912230338_R2.fq.gz.md5
200107_SEQ101_DP800007340TR_L01_SP1912230401	CNP0001930	RS15	Ross_Sea	CNX0373417	CNR0453516	ftp.cngb.org/pub/CNSA/data5/CNP0001930/CNS0410486/CNX0373417/CNR0453516/	200107_SEQ101_DP800007340TR_L01_SP1912230401_R1.fq.gz	200107_SEQ101_DP800007340TR_L01_SP1912230401_R1.fq.gz.md5	200107_SEQ101_DP800007340TR_L01_SP1912230401_R2.fq.gz	200107_SEQ101_DP800007340TR_L01_SP1912230401_R2.fq.gz.md5
200110_SEQ102_DP800007467BR_L01_SP1912230401	CNP0001930	RS15	Ross_Sea	CNX0373417	CNR0453517	ftp.cngb.org/pub/CNSA/data5/CNP0001930/CNS0410486/CNX0373417/CNR0453517/	200110_SEQ102_DP800007467BR_L01_SP1912230401_R1.fq.gz	200110_SEQ102_DP800007467BR_L01_SP1912230401_R1.fq.gz.md5	200110_SEQ102_DP800007467BR_L01_SP1912230401_R2.fq.gz	200110_SEQ102_DP800007467BR_L01_SP1912230401_R2.fq.gz.md5
200120_SEQ031_FP100000722TL_L01_SP1912230464	CNP0001930	RS15	Ross_Sea	CNX0373417	CNR0453518	ftp.cngb.org/pub/CNSA/data5/CNP0001930/CNS0410486/CNX0373417/CNR0453518/	200120_SEQ031_FP100000722TL_L01_SP1912230464_R1.fq.gz	200120_SEQ031_FP100000722TL_L01_SP1912230464_R1.fq.gz.md5	200120_SEQ031_FP100000722TL_L01_SP1912230464_R2.fq.gz	200120_SEQ031_FP100000722TL_L01_SP1912230464_R2.fq.gz.md5
200122_SEQ024_FP100000758TR_L01_SP1912230401	CNP0001930	RS15	Ross_Sea	CNX0373417	CNR0453519	ftp.cngb.org/pub/CNSA/data5/CNP0001930/CNS0410486/CNX0373417/CNR0453519/	200122_SEQ024_FP100000758TR_L01_SP1912230401_R1.fq.gz	200122_SEQ024_FP100000758TR_L01_SP1912230401_R1.fq.gz.md5	200122_SEQ024_FP100000758TR_L01_SP1912230401_R2.fq.gz	200122_SEQ024_FP100000758TR_L01_SP1912230401_R2.fq.gz.md5
200322_SEQ114_DP8400009310TR_L01_SP1912230464	CNP0001930	RS15	Ross_Sea	CNX0373417	CNR0453520	ftp.cngb.org/pub/CNSA/data5/CNP0001930/CNS0410486/CNX0373417/CNR0453520/	200322_SEQ114_DP8400009310TR_L01_SP1912230464_R1.fq.gz	200322_SEQ114_DP8400009310TR_L01_SP1912230464_R1.fq.gz.md5	200322_SEQ114_DP8400009310TR_L01_SP1912230464_R2.fq.gz	200322_SEQ114_DP8400009310TR_L01_SP1912230464_R2.fq.gz.md5
CL100150600_L02_read_1.fq.gz	CNP0001930	RS16	Ross_Sea	CNX0373418	CNR0453521	ftp.cngb.org/pub/CNSA/data5/CNP0001930/CNS0410487/CNX0373418/CNR0453521/	CL100150600_L02_read_1.fq.gz	CL100150600_L02_read_1.fq.gz.md5	CL100150600_L02_read_2.fq.gz	CL100150600_L02_read_2.fq.gz.md5
CL100152960_L01_read_1.fq.gz	CNP0001930	RS16	Ross_Sea	CNX0373418	CNR0453522	ftp.cngb.org/pub/CNSA/data5/CNP0001930/CNS0410487/CNX0373418/CNR0453522/	CL100152960_L01_read_1.fq.gz	CL100152960_L01_read_1.fq.gz.md5	CL100152960_L01_read_2.fq.gz	CL100152960_L01_read_2.fq.gz.md5
CL100153754_L01_read_1.fq.gz	CNP0001930	RS16	Ross_Sea	CNX0373418	CNR0453523	ftp.cngb.org/pub/CNSA/data5/CNP0001930/CNS0410487/CNX0373418/CNR0453523/	CL100153754_L01_read_1.fq.gz	CL100153754_L01_read_1.fq.gz.md5	CL100153754_L01_read_2.fq.gz	CL100153754_L01_read_2.fq.gz.md5
CL100153815_L01_read_1.fq.gz	CNP0001930	RS16	Ross_Sea	CNX0373418	CNR0453524	ftp.cngb.org/pub/CNSA/data5/CNP0001930/CNS0410487/CNX0373418/CNR0453524/	CL100153815_L01_read_1.fq.gz	CL100153815_L01_read_1.fq.gz.md5	CL100153815_L01_read_2.fq.gz	CL100153815_L01_read_2.fq.gz.md5
CL100160620_L01_read_1.fq.gz	CNP0001930	RS16	Ross_Sea	CNX0373418	CNR0453525	ftp.cngb.org/pub/CNSA/data5/CNP0001930/CNS0410487/CNX0373418/CNR0453525/	CL100160620_L01_read_1.fq.gz	CL100160620_L01_read_1.fq.gz.md5	CL100160620_L01_read_2.fq.gz	CL100160620_L01_read_2.fq.gz.md5
CL100160621_L01_read_1.fq.gz	CNP0001930	RS16	Ross_Sea	CNX0373418	CNR0453526	ftp.cngb.org/pub/CNSA/data5/CNP0001930/CNS0410487/CNX0373418/CNR0453526/	CL100160621_L01_read_1.fq.gz	CL100160621_L01_read_1.fq.gz.md5	CL100160621_L01_read_2.fq.gz	CL100160621_L01_read_2.fq.gz.md5
CL100153815_L02_read_1.fq.gz	CNP0001930	RS17	Ross_Sea	CNX0373419	CNR0453527	ftp.cngb.org/pub/CNSA/data5/CNP0001930/CNS0410488/CNX0373419/CNR0453527/	CL100153815_L02_read_1.fq.gz	CL100153815_L02_read_1.fq.gz.md5	CL100153815_L02_read_2.fq.gz	CL100153815_L02_read_2.fq.gz.md5
CL100159756_L01_read_1.fq.gz	CNP0001930	RS17	Ross_Sea	CNX0373419	CNR0453528	ftp.cngb.org/pub/CNSA/data5/CNP0001930/CNS0410488/CNX0373419/CNR0453528/	CL100159756_L01_read_1.fq.gz	CL100159756_L01_read_1.fq.gz.md5	CL100159756_L01_read_2.fq.gz	CL100159756_L01_read_2.fq.gz.md5
CL100160620_L02_read_1.fq.gz	CNP0001930	RS17	Ross_Sea	CNX0373419	CNR0453529	ftp.cngb.org/pub/CNSA/data5/CNP0001930/CNS0410488/CNX0373419/CNR0453529/	CL100160620_L02_read_1.fq.gz	CL100160620_L02_read_1.fq.gz.md5	CL100160620_L02_read_2.fq.gz	CL100160620_L02_read_2.fq.gz.md5
CL100160622_L01_read_1.fq.gz	CNP0001930	RS17	Ross_Sea	CNX0373419	CNR0453530	ftp.cngb.org/pub/CNSA/data5/CNP0001930/CNS0410488/CNX0373419/CNR0453530/	CL100160622_L01_read_1.fq.gz	CL100160622_L01_read_1.fq.gz.md5	CL100160622_L01_read_2.fq.gz	CL100160622_L01_read_2.fq.gz.md5
CL100152960_L02_read_1.fq.gz	CNP0001930	RS18	Ross_Sea	CNX0373420	CNR0453531	ftp.cngb.org/pub/CNSA/data5/CNP0001930/CNS0410489/CNX0373420/CNR0453531/	CL100152960_L02_read_1.fq.gz	CL100152960_L02_read_1.fq.gz.md5	CL100152960_L02_read_2.fq.gz	CL100152960_L02_read_2.fq.gz.md5
CL100160621_L02_read_1.fq.gz	CNP0001930	RS18	Ross_Sea	CNX0373420	CNR0453532	ftp.cngb.org/pub/CNSA/data5/CNP0001930/CNS0410489/CNX0373420/CNR0453532/	CL100160621_L02_read_1.fq.gz	CL100160621_L02_read_1.fq.gz.md5	CL100160621_L02_read_2.fq.gz	CL100160621_L02_read_2.fq.gz.md5
CL100160623_L01_read_1.fq.gz	CNP0001930	RS18	Ross_Sea	CNX0373420	CNR0453533	ftp.cngb.org/pub/CNSA/data5/CNP0001930/CNS0410489/CNX0373420/CNR0453533/	CL100160623_L01_read_1.fq.gz	CL100160623_L01_read_1.fq.gz.md5	CL100160623_L01_read_2.fq.gz	CL100160623_L01_read_2.fq.gz.md5
CL100152961_L01_read_1.fq.gz	CNP0001930	RS19	Ross_Sea	CNX0373421	CNR0453534	ftp.cngb.org/pub/CNSA/data5/CNP0001930/CNS0410490/CNX0373421/CNR0453534/	CL100152961_L01_read_1.fq.gz	CL100152961_L01_read_1.fq.gz.md5	CL100152961_L01_read_2.fq.gz	CL100152961_L01_read_2.fq.gz.md5
CL100159787_L01_read_1.fq.gz	CNP0001930	RS19	Ross_Sea	CNX0373421	CNR0453535	ftp.cngb.org/pub/CNSA/data5/CNP0001930/CNS0410490/CNX0373421/CNR0453535/	CL100159787_L01_read_1.fq.gz	CL100159787_L01_read_1.fq.gz.md5	CL100159787_L01_read_2.fq.gz	CL100159787_L01_read_2.fq.gz.md5
CL100160210_L01_read_1.fq.gz	CNP0001930	RS19	Ross_Sea	CNX0373421	CNR0453536	ftp.cngb.org/pub/CNSA/data5/CNP0001930/CNS0410490/CNX0373421/CNR0453536/	CL100160210_L01_read_1.fq.gz	CL100160210_L01_read_1.fq.gz.md5	CL100160210_L01_read_2.fq.gz	CL100160210_L01_read_2.fq.gz.md5
CL100160622_L02_read_1.fq.gz	CNP0001930	RS19	Ross_Sea	CNX0373421	CNR0453537	ftp.cngb.org/pub/CNSA/data5/CNP0001930/CNS0410490/CNX0373421/CNR0453537/	CL100160622_L02_read_1.fq.gz	CL100160622_L02_read_1.fq.gz.md5	CL100160622_L02_read_2.fq.gz	CL100160622_L02_read_2.fq.gz.md5
CL100152961_L02_read_1.fq.gz	CNP0001930	RS20	Ross_Sea	CNX0373422	CNR0453538	ftp.cngb.org/pub/CNSA/data5/CNP0001930/CNS0410491/CNX0373422/CNR0453538/	CL100152961_L02_read_1.fq.gz	CL100152961_L02_read_1.fq.gz.md5	CL100152961_L02_read_2.fq.gz	CL100152961_L02_read_2.fq.gz.md5
CL100159756_L02_read_1.fq.gz	CNP0001930	RS20	Ross_Sea	CNX0373422	CNR0453539	ftp.cngb.org/pub/CNSA/data5/CNP0001930/CNS0410491/CNX0373422/CNR0453539/	CL100159756_L02_read_1.fq.gz	CL100159756_L02_read_1.fq.gz.md5	CL100159756_L02_read_2.fq.gz	CL100159756_L02_read_2.fq.gz.md5
CL100159787_L02_read_1.fq.gz	CNP0001930	RS20	Ross_Sea	CNX0373422	CNR0453540	ftp.cngb.org/pub/CNSA/data5/CNP0001930/CNS0410491/CNX0373422/CNR0453540/	CL100159787_L02_read_1.fq.gz	CL100159787_L02_read_1.fq.gz.md5	CL100159787_L02_read_2.fq.gz	CL100159787_L02_read_2.fq.gz.md5
CL100160210_L02_read_1.fq.gz	CNP0001930	RS20	Ross_Sea	CNX0373422	CNR0453541	ftp.cngb.org/pub/CNSA/data5/CNP0001930/CNS0410491/CNX0373422/CNR0453541/	CL100160210_L02_read_1.fq.gz	CL100160210_L02_read_1.fq.gz.md5	CL100160210_L02_read_2.fq.gz	CL100160210_L02_read_2.fq.gz.md5
CL100160623_L02_read_1.fq.gz	CNP0001930	RS20	Ross_Sea	CNX0373422	CNR0453542	ftp.cngb.org/pub/CNSA/data5/CNP0001930/CNS0410491/CNX0373422/CNR0453542/	CL100160623_L02_read_1.fq.gz	CL100160623_L02_read_1.fq.gz.md5	CL100160623_L02_read_2.fq.gz	CL100160623_L02_read_2.fq.gz.md5
200110_SEQ101_DP8400008299BR_L01_SP1912230359	CNP0001930	SG01	South_Georgia	CNX0373423	CNR0453543	ftp.cngb.org/pub/CNSA/data5/CNP0001930/CNS0410492/CNX0373423/CNR0453543/	200110_SEQ101_DP8400008299BR_L01_SP1912230359_R1.fq.gz	200110_SEQ101_DP8400008299BR_L01_SP1912230359_R1.fq.gz.md5	200110_SEQ101_DP8400008299BR_L01_SP1912230359_R2.fq.gz	200110_SEQ101_DP8400008299BR_L01_SP1912230359_R2.fq.gz.md5
200118_SEQ013_FP100000697BL_L01_SP1912230485	CNP0001930	SG01	South_Georgia	CNX0373423	CNR0453544	ftp.cngb.org/pub/CNSA/data5/CNP0001930/CNS0410492/CNX0373423/CNR0453544/	200118_SEQ013_FP100000697BL_L01_SP1912230485_R1.fq.gz	200118_SEQ013_FP100000697BL_L01_SP1912230485_R1.fq.gz.md5	200118_SEQ013_FP100000697BL_L01_SP1912230485_R2.fq.gz	200118_SEQ013_FP100000697BL_L01_SP1912230485_R2.fq.gz.md5
200118_SEQ013_FP100000698BL_L01_SP1912230422	CNP0001930	SG01	South_Georgia	CNX0373423	CNR0453545	ftp.cngb.org/pub/CNSA/data5/CNP0001930/CNS0410492/CNX0373423/CNR0453545/	200118_SEQ013_FP100000698BL_L01_SP1912230422_R1.fq.gz	200118_SEQ013_FP100000698BL_L01_SP1912230422_R1.fq.gz.md5	200118_SEQ013_FP100000698BL_L01_SP1912230422_R2.fq.gz	200118_SEQ013_FP100000698BL_L01_SP1912230422_R2.fq.gz.md5
200118_SEQ013_FP100000698BL_L01_SP1912230485	CNP0001930	SG01	South_Georgia	CNX0373423	CNR0453546	ftp.cngb.org/pub/CNSA/data5/CNP0001930/CNS0410492/CNX0373423/CNR0453546/	200118_SEQ013_FP100000698BL_L01_SP1912230485_R1.fq.gz	200118_SEQ013_FP100000698BL_L01_SP1912230485_R1.fq.gz.md5	200118_SEQ013_FP100000698BL_L01_SP1912230485_R2.fq.gz	200118_SEQ013_FP100000698BL_L01_SP1912230485_R2.fq.gz.md5
200119_SEQ112_DP8400008389TL_L01_SP1912230359	CNP0001930	SG01	South_Georgia	CNX0373423	CNR0453547	ftp.cngb.org/pub/CNSA/data5/CNP0001930/CNS0410492/CNX0373423/CNR0453547/	200119_SEQ112_DP8400008389TL_L01_SP1912230359_R1.fq.gz	200119_SEQ112_DP8400008389TL_L01_SP1912230359_R1.fq.gz.md5	200119_SEQ112_DP8400008389TL_L01_SP1912230359_R2.fq.gz	200119_SEQ112_DP8400008389TL_L01_SP1912230359_R2.fq.gz.md5
200120_SEQ013_FP100000755TR_L01_SP1912230359	CNP0001930	SG01	South_Georgia	CNX0373423	CNR0453548	ftp.cngb.org/pub/CNSA/data5/CNP0001930/CNS0410492/CNX0373423/CNR0453548/	200120_SEQ013_FP100000755TR_L01_SP1912230359_R1.fq.gz	200120_SEQ013_FP100000755TR_L01_SP1912230359_R1.fq.gz.md5	200120_SEQ013_FP100000755TR_L01_SP1912230359_R2.fq.gz	200120_SEQ013_FP100000755TR_L01_SP1912230359_R2.fq.gz.md5
200221_SEQ063_DP8400008804TL_L01_SP1912230485	CNP0001930	SG01	South_Georgia	CNX0373423	CNR0453549	ftp.cngb.org/pub/CNSA/data5/CNP0001930/CNS0410492/CNX0373423/CNR0453549/	200221_SEQ063_DP8400008804TL_L01_SP1912230485_R1.fq.gz	200221_SEQ063_DP8400008804TL_L01_SP1912230485_R1.fq.gz.md5	200221_SEQ063_DP8400008804TL_L01_SP1912230485_R2.fq.gz	200221_SEQ063_DP8400008804TL_L01_SP1912230485_R2.fq.gz.md5
200107_SEQ094_DP800007336TR_L01_SP1912230361	CNP0001930	SG03	South_Georgia	CNX0373424	CNR0453550	ftp.cngb.org/pub/CNSA/data5/CNP0001930/CNS0410493/CNX0373424/CNR0453550/	200107_SEQ094_DP800007336TR_L01_SP1912230361_R1.fq.gz	200107_SEQ094_DP800007336TR_L01_SP1912230361_R1.fq.gz.md5	200107_SEQ094_DP800007336TR_L01_SP1912230361_R2.fq.gz	200107_SEQ094_DP800007336TR_L01_SP1912230361_R2.fq.gz.md5
200118_SEQ011_FP100000736TR_L01_SP1912230487	CNP0001930	SG03	South_Georgia	CNX0373424	CNR0453551	ftp.cngb.org/pub/CNSA/data5/CNP0001930/CNS0410493/CNX0373424/CNR0453551/	200118_SEQ011_FP100000736TR_L01_SP1912230487_R1.fq.gz	200118_SEQ011_FP100000736TR_L01_SP1912230487_R1.fq.gz.md5	200118_SEQ011_FP100000736TR_L01_SP1912230487_R2.fq.gz	200118_SEQ011_FP100000736TR_L01_SP1912230487_R2.fq.gz.md5
200120_SEQ033_FP100000723TL_L01_SP1912230487	CNP0001930	SG03	South_Georgia	CNX0373424	CNR0453552	ftp.cngb.org/pub/CNSA/data5/CNP0001930/CNS0410493/CNX0373424/CNR0453552/	200120_SEQ033_FP100000723TL_L01_SP1912230487_R1.fq.gz	200120_SEQ033_FP100000723TL_L01_SP1912230487_R1.fq.gz.md5	200120_SEQ033_FP100000723TL_L01_SP1912230487_R2.fq.gz	200120_SEQ033_FP100000723TL_L01_SP1912230487_R2.fq.gz.md5
200120_SEQ083_DP8400008426TL_L01_SP1912230361	CNP0001930	SG03	South_Georgia	CNX0373424	CNR0453553	ftp.cngb.org/pub/CNSA/data5/CNP0001930/CNS0410493/CNX0373424/CNR0453553/	200120_SEQ083_DP8400008426TL_L01_SP1912230361_R1.fq.gz	200120_SEQ083_DP8400008426TL_L01_SP1912230361_R1.fq.gz.md5	200120_SEQ083_DP8400008426TL_L01_SP1912230361_R2.fq.gz	200120_SEQ083_DP8400008426TL_L01_SP1912230361_R2.fq.gz.md5
200121_SEQ011_FP100000781BL_L01_SP1912230424	CNP0001930	SG03	South_Georgia	CNX0373424	CNR0453554	ftp.cngb.org/pub/CNSA/data5/CNP0001930/CNS0410493/CNX0373424/CNR0453554/	200121_SEQ011_FP100000781BL_L01_SP1912230424_R1.fq.gz	200121_SEQ011_FP100000781BL_L01_SP1912230424_R1.fq.gz.md5	200121_SEQ011_FP100000781BL_L01_SP1912230424_R2.fq.gz	200121_SEQ011_FP100000781BL_L01_SP1912230424_R2.fq.gz.md5
200123_SEQ092_DP8400008579TL_L01_SP1912230361	CNP0001930	SG03	South_Georgia	CNX0373424	CNR0453555	ftp.cngb.org/pub/CNSA/data5/CNP0001930/CNS0410493/CNX0373424/CNR0453555/	200123_SEQ092_DP8400008579TL_L01_SP1912230361_R1.fq.gz	200123_SEQ092_DP8400008579TL_L01_SP1912230361_R1.fq.gz.md5	200123_SEQ092_DP8400008579TL_L01_SP1912230361_R2.fq.gz	200123_SEQ092_DP8400008579TL_L01_SP1912230361_R2.fq.gz.md5
200210_SEQ111_DP8400008441BR_L01_SP1912230487	CNP0001930	SG03	South_Georgia	CNX0373424	CNR0453556	ftp.cngb.org/pub/CNSA/data5/CNP0001930/CNS0410493/CNX0373424/CNR0453556/	200210_SEQ111_DP8400008441BR_L01_SP1912230487_R1.fq.gz	200210_SEQ111_DP8400008441BR_L01_SP1912230487_R1.fq.gz.md5	200210_SEQ111_DP8400008441BR_L01_SP1912230487_R2.fq.gz	200210_SEQ111_DP8400008441BR_L01_SP1912230487_R2.fq.gz.md5
200107_SEQ094_DP800007336TR_L01_SP1912230363	CNP0001930	SG05	South_Georgia	CNX0373425	CNR0453557	ftp.cngb.org/pub/CNSA/data5/CNP0001930/CNS0410494/CNX0373425/CNR0453557/	200107_SEQ094_DP800007336TR_L01_SP1912230363_R1.fq.gz	200107_SEQ094_DP800007336TR_L01_SP1912230363_R1.fq.gz.md5	200107_SEQ094_DP800007336TR_L01_SP1912230363_R2.fq.gz	200107_SEQ094_DP800007336TR_L01_SP1912230363_R2.fq.gz.md5
200107_SEQ094_DP800007337TR_L01_SP1912230363	CNP0001930	SG05	South_Georgia	CNX0373425	CNR0453558	ftp.cngb.org/pub/CNSA/data5/CNP0001930/CNS0410494/CNX0373425/CNR0453558/	200107_SEQ094_DP800007337TR_L01_SP1912230363_R1.fq.gz	200107_SEQ094_DP800007337TR_L01_SP1912230363_R1.fq.gz.md5	200107_SEQ094_DP800007337TR_L01_SP1912230363_R2.fq.gz	200107_SEQ094_DP800007337TR_L01_SP1912230363_R2.fq.gz.md5
200115_SEQ032_FP100000738TR_L01_SP1912230426	CNP0001930	SG05	South_Georgia	CNX0373425	CNR0453559	ftp.cngb.org/pub/CNSA/data5/CNP0001930/CNS0410494/CNX0373425/CNR0453559/	200115_SEQ032_FP100000738TR_L01_SP1912230426_R1.fq.gz	200115_SEQ032_FP100000738TR_L01_SP1912230426_R1.fq.gz.md5	200115_SEQ032_FP100000738TR_L01_SP1912230426_R2.fq.gz	200115_SEQ032_FP100000738TR_L01_SP1912230426_R2.fq.gz.md5
200118_SEQ011_FP100000736TR_L01_SP1912230489	CNP0001930	SG05	South_Georgia	CNX0373425	CNR0453560	ftp.cngb.org/pub/CNSA/data5/CNP0001930/CNS0410494/CNX0373425/CNR0453560/	200118_SEQ011_FP100000736TR_L01_SP1912230489_R1.fq.gz	200118_SEQ011_FP100000736TR_L01_SP1912230489_R1.fq.gz.md5	200118_SEQ011_FP100000736TR_L01_SP1912230489_R2.fq.gz	200118_SEQ011_FP100000736TR_L01_SP1912230489_R2.fq.gz.md5
200118_SEQ013_FP100000697BL_L01_SP1912230426	CNP0001930	SG05	South_Georgia	CNX0373425	CNR0453561	ftp.cngb.org/pub/CNSA/data5/CNP0001930/CNS0410494/CNX0373425/CNR0453561/	200118_SEQ013_FP100000697BL_L01_SP1912230426_R1.fq.gz	200118_SEQ013_FP100000697BL_L01_SP1912230426_R1.fq.gz.md5	200118_SEQ013_FP100000697BL_L01_SP1912230426_R2.fq.gz	200118_SEQ013_FP100000697BL_L01_SP1912230426_R2.fq.gz.md5
200120_SEQ033_FP100000723TL_L01_SP1912230489	CNP0001930	SG05	South_Georgia	CNX0373425	CNR0453562	ftp.cngb.org/pub/CNSA/data5/CNP0001930/CNS0410494/CNX0373425/CNR0453562/	200120_SEQ033_FP100000723TL_L01_SP1912230489_R1.fq.gz	200120_SEQ033_FP100000723TL_L01_SP1912230489_R1.fq.gz.md5	200120_SEQ033_FP100000723TL_L01_SP1912230489_R2.fq.gz	200120_SEQ033_FP100000723TL_L01_SP1912230489_R2.fq.gz.md5
200121_SEQ102_DP8400008408TR_L01_SP1912230363	CNP0001930	SG05	South_Georgia	CNX0373425	CNR0453563	ftp.cngb.org/pub/CNSA/data5/CNP0001930/CNS0410494/CNX0373425/CNR0453563/	200121_SEQ102_DP8400008408TR_L01_SP1912230363_R1.fq.gz	200121_SEQ102_DP8400008408TR_L01_SP1912230363_R1.fq.gz.md5	200121_SEQ102_DP8400008408TR_L01_SP1912230363_R2.fq.gz	200121_SEQ102_DP8400008408TR_L01_SP1912230363_R2.fq.gz.md5
200107_SEQ094_DP800007336TR_L01_SP1912230364	CNP0001930	SG06	South_Georgia	CNX0373426	CNR0453564	ftp.cngb.org/pub/CNSA/data5/CNP0001930/CNS0410495/CNX0373426/CNR0453564/	200107_SEQ094_DP800007336TR_L01_SP1912230364_R1.fq.gz	200107_SEQ094_DP800007336TR_L01_SP1912230364_R1.fq.gz.md5	200107_SEQ094_DP800007336TR_L01_SP1912230364_R2.fq.gz	200107_SEQ094_DP800007336TR_L01_SP1912230364_R2.fq.gz.md5
200107_SEQ094_DP800007337TR_L01_SP1912230364	CNP0001930	SG06	South_Georgia	CNX0373426	CNR0453565	ftp.cngb.org/pub/CNSA/data5/CNP0001930/CNS0410495/CNX0373426/CNR0453565/	200107_SEQ094_DP800007337TR_L01_SP1912230364_R1.fq.gz	200107_SEQ094_DP800007337TR_L01_SP1912230364_R1.fq.gz.md5	200107_SEQ094_DP800007337TR_L01_SP1912230364_R2.fq.gz	200107_SEQ094_DP800007337TR_L01_SP1912230364_R2.fq.gz.md5
200115_SEQ032_FP100000702BR_L01_SP1912230427	CNP0001930	SG06	South_Georgia	CNX0373426	CNR0453566	ftp.cngb.org/pub/CNSA/data5/CNP0001930/CNS0410495/CNX0373426/CNR0453566/	200115_SEQ032_FP100000702BR_L01_SP1912230427_R1.fq.gz	200115_SEQ032_FP100000702BR_L01_SP1912230427_R1.fq.gz.md5	200115_SEQ032_FP100000702BR_L01_SP1912230427_R2.fq.gz	200115_SEQ032_FP100000702BR_L01_SP1912230427_R2.fq.gz.md5
200115_SEQ034_FP100000735TR_L01_SP1912230490	CNP0001930	SG06	South_Georgia	CNX0373426	CNR0453567	ftp.cngb.org/pub/CNSA/data5/CNP0001930/CNS0410495/CNX0373426/CNR0453567/	200115_SEQ034_FP100000735TR_L01_SP1912230490_R1.fq.gz	200115_SEQ034_FP100000735TR_L01_SP1912230490_R1.fq.gz.md5	200115_SEQ034_FP100000735TR_L01_SP1912230490_R2.fq.gz	200115_SEQ034_FP100000735TR_L01_SP1912230490_R2.fq.gz.md5
200119_SEQ011_FP100000737TR_L01_SP1912230427	CNP0001930	SG06	South_Georgia	CNX0373426	CNR0453568	ftp.cngb.org/pub/CNSA/data5/CNP0001930/CNS0410495/CNX0373426/CNR0453568/	200119_SEQ011_FP100000737TR_L01_SP1912230427_R1.fq.gz	200119_SEQ011_FP100000737TR_L01_SP1912230427_R1.fq.gz.md5	200119_SEQ011_FP100000737TR_L01_SP1912230427_R2.fq.gz	200119_SEQ011_FP100000737TR_L01_SP1912230427_R2.fq.gz.md5
200119_SEQ011_FP100000737TR_L01_SP1912230490	CNP0001930	SG06	South_Georgia	CNX0373426	CNR0453569	ftp.cngb.org/pub/CNSA/data5/CNP0001930/CNS0410495/CNX0373426/CNR0453569/	200119_SEQ011_FP100000737TR_L01_SP1912230490_R1.fq.gz	200119_SEQ011_FP100000737TR_L01_SP1912230490_R1.fq.gz.md5	200119_SEQ011_FP100000737TR_L01_SP1912230490_R2.fq.gz	200119_SEQ011_FP100000737TR_L01_SP1912230490_R2.fq.gz.md5
200121_SEQ102_DP8400008408TR_L01_SP1912230364	CNP0001930	SG06	South_Georgia	CNX0373426	CNR0453570	ftp.cngb.org/pub/CNSA/data5/CNP0001930/CNS0410495/CNX0373426/CNR0453570/	200121_SEQ102_DP8400008408TR_L01_SP1912230364_R1.fq.gz	200121_SEQ102_DP8400008408TR_L01_SP1912230364_R1.fq.gz.md5	200121_SEQ102_DP8400008408TR_L01_SP1912230364_R2.fq.gz	200121_SEQ102_DP8400008408TR_L01_SP1912230364_R2.fq.gz.md5
200115_SEQ031_FP100000704BR_L01_SP1912230491	CNP0001930	SG07	South_Georgia	CNX0373427	CNR0453571	ftp.cngb.org/pub/CNSA/data5/CNP0001930/CNS0410496/CNX0373427/CNR0453571/	200115_SEQ031_FP100000704BR_L01_SP1912230491_R1.fq.gz	200115_SEQ031_FP100000704BR_L01_SP1912230491_R1.fq.gz.md5	200115_SEQ031_FP100000704BR_L01_SP1912230491_R2.fq.gz	200115_SEQ031_FP100000704BR_L01_SP1912230491_R2.fq.gz.md5
200115_SEQ032_FP100000738TR_L01_SP1912230491	CNP0001930	SG07	South_Georgia	CNX0373427	CNR0453572	ftp.cngb.org/pub/CNSA/data5/CNP0001930/CNS0410496/CNX0373427/CNR0453572/	200115_SEQ032_FP100000738TR_L01_SP1912230491_R1.fq.gz	200115_SEQ032_FP100000738TR_L01_SP1912230491_R1.fq.gz.md5	200115_SEQ032_FP100000738TR_L01_SP1912230491_R2.fq.gz	200115_SEQ032_FP100000738TR_L01_SP1912230491_R2.fq.gz.md5
200118_SEQ011_FP100000736TR_L01_SP1912230428	CNP0001930	SG07	South_Georgia	CNX0373427	CNR0453573	ftp.cngb.org/pub/CNSA/data5/CNP0001930/CNS0410496/CNX0373427/CNR0453573/	200118_SEQ011_FP100000736TR_L01_SP1912230428_R1.fq.gz	200118_SEQ011_FP100000736TR_L01_SP1912230428_R1.fq.gz.md5	200118_SEQ011_FP100000736TR_L01_SP1912230428_R2.fq.gz	200118_SEQ011_FP100000736TR_L01_SP1912230428_R2.fq.gz.md5
